"Id","LotFrontage","LotArea","OverallQual","OverallCond","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","SalePrice","ExterQualRank","ExterCondRank","BsmtQualRank","BsmtCondRank","HeatingQCRank","CentralAirRank","KitchenQualRank","FirePlaceQuRank","GarageQualRank","GarageCondRank","BsmtFinType1Rank","BsmtFinType2Rank","NeighborhoodRank","HouseAge","RemodeledFlag","PoolFlag"
708,48,6240,8,5,176,863,0,461,1324,1324,0,0,1324,1,2,0,2,6,2,550,192,38,0,0,0,0,0,254000,2,3,2,3,1,2,2,2,3,3,1,6,24,2001,0,0
709,65,9018,7,5,0,0,0,728,728,728,728,0,1456,0,2,1,3,8,2,400,100,24,0,0,0,0,0,179540,2,3,2,3,1,2,2,2,3,3,6,6,15,2002,0,0
710,85,7162,5,7,41,0,0,876,876,904,0,0,904,0,1,0,3,6,1,408,0,0,0,0,0,0,0,109900,3,3,3,3,3,2,3,3,3,3,6,6,7,1961,0,0
711,56,4130,3,6,0,0,0,270,270,729,0,0,729,0,1,0,2,5,0,0,0,0,0,0,0,0,0,52000,2,3,3,3,2,2,3,2,3,3,6,6,4,1998,1,0
712,66,8712,4,7,0,0,0,859,859,859,319,0,1178,0,1,0,2,7,1,384,68,0,98,0,0,0,0,102776,3,3,3,3,2,2,3,2,3,3,6,6,2,1945,1,0
713,40,4671,8,5,0,767,0,461,1228,1228,0,0,1228,1,2,0,2,5,2,472,168,120,0,0,0,0,0,189000,2,3,2,3,2,2,2,2,3,3,1,6,23,1984,1,0
714,60,9873,4,5,160,789,0,171,960,960,0,0,960,1,1,0,3,6,2,576,0,288,0,0,0,0,0,129000,3,3,3,3,3,1,3,4,3,3,2,6,4,1965,0,0
715,70,13517,6,8,289,533,0,192,725,725,754,0,1479,0,2,1,3,6,2,475,0,44,0,0,0,0,0,130500,2,3,3,3,1,2,2,3,3,3,1,6,7,2000,1,0
716,78,10140,6,5,174,0,0,1064,1064,1350,0,0,1350,0,2,0,3,7,2,478,0,0,0,0,0,0,0,165000,3,3,2,3,3,2,3,3,3,3,6,6,14,1969,0,0
717,60,10800,7,8,0,0,0,718,718,1576,978,0,2554,0,1,1,3,8,2,704,0,48,143,0,0,0,0,159500,3,2,3,3,1,2,3,2,3,3,6,6,6,1993,1,0
718,80,10000,5,6,0,1084,0,92,1176,1178,0,0,1178,0,1,1,3,5,2,439,224,0,0,0,0,0,0,157000,3,3,2,3,2,2,2,4,3,3,3,6,14,1995,1,0
719,96,10542,7,5,651,1173,0,138,1311,1325,1093,0,2418,1,2,1,3,9,3,983,250,154,216,0,0,0,0,341000,2,3,2,3,1,2,2,3,3,3,1,6,25,1989,1,0
720,69,9920,5,6,0,523,0,448,971,971,0,0,971,0,1,1,3,5,1,300,0,0,0,0,0,0,0,128500,3,3,2,3,3,2,3,5,3,3,2,6,17,1964,0,0
721,62,6563,8,5,0,1148,0,594,1742,1742,0,0,1742,1,2,0,2,5,2,564,114,28,234,0,0,0,0,275000,2,3,2,3,3,2,2,3,3,3,1,6,23,1980,0,0
722,37,4426,6,5,169,662,0,186,848,848,0,0,848,1,1,0,1,3,2,420,160,0,0,0,0,0,0,143000,2,3,2,3,1,2,2,2,3,3,1,6,17,1999,0,0
723,70,8120,4,7,0,191,0,673,864,864,0,0,864,0,1,0,3,5,2,463,0,0,0,0,0,0,0,124500,3,2,3,3,1,2,3,2,3,3,2,6,11,1965,0,0
724,60,8172,4,6,0,0,0,941,941,997,473,0,1470,0,2,0,4,7,1,548,0,0,0,0,156,0,0,135000,3,3,3,3,1,2,3,2,3,3,6,6,5,1967,1,0
725,86,13286,9,5,340,1234,0,464,1698,1698,0,0,1698,1,2,0,3,8,3,768,327,64,0,0,0,0,0,320000,1,3,1,3,1,2,1,2,3,3,1,6,5,2003,1,0
726,60,6960,4,6,0,375,239,250,864,864,0,0,864,0,1,0,3,5,2,660,96,0,0,0,0,0,500,120500,3,3,3,3,3,2,2,4,3,3,2,3,11,1965,0,0
727,59,21695,6,9,260,808,0,72,880,1680,0,0,1680,1,2,0,3,5,2,540,292,44,0,182,0,0,0,222000,2,2,2,3,1,2,2,2,3,3,1,6,18,2002,1,0
728,64,7314,7,5,82,724,0,508,1232,1232,0,0,1232,1,2,0,2,6,2,632,132,0,0,0,0,0,0,194500,2,3,2,3,1,2,2,2,3,3,1,6,17,2002,0,0
729,85,11475,5,5,95,0,0,1584,1584,1776,0,0,1776,1,2,0,4,9,3,888,0,25,0,0,0,0,0,110000,3,3,3,3,3,2,3,2,3,3,6,6,11,1953,0,0
730,52,6240,4,5,0,152,0,628,780,848,0,360,1208,0,1,0,2,5,2,539,0,23,112,0,0,0,0,103000,3,3,3,3,3,2,3,2,3,3,3,6,2,1945,1,0
731,39,5389,8,5,0,1180,0,415,1595,1616,0,0,1616,1,2,0,2,5,2,608,237,152,0,0,0,0,0,236500,2,3,2,3,1,2,2,3,3,3,1,6,23,1991,1,0
732,73,9590,7,5,442,786,0,82,868,1146,0,0,1146,1,2,0,3,6,2,438,160,22,0,0,0,0,0,187500,2,3,1,3,1,2,2,2,3,3,1,6,22,1998,0,0
733,75,11404,7,5,202,252,0,901,1153,1153,878,0,2031,0,2,1,3,8,2,541,192,84,0,0,0,0,0,222500,2,3,2,3,1,2,2,3,3,3,2,6,17,1994,1,0
734,80,10000,5,6,0,594,0,270,864,1144,0,0,1144,1,1,0,3,6,1,264,165,0,0,0,0,0,400,131400,3,3,3,3,1,2,3,3,3,3,3,6,7,1978,1,0
735,71,8978,5,5,0,0,0,948,948,948,0,0,948,0,1,0,3,6,1,300,147,0,0,0,0,0,0,108000,3,3,3,3,3,2,3,4,3,3,6,6,7,1963,0,0
736,60,10800,7,7,0,390,0,490,880,880,888,0,1768,0,1,1,2,6,2,320,0,341,0,0,0,0,0,163000,3,3,2,3,4,1,3,3,3,3,4,6,6,1965,1,0
737,60,8544,3,4,0,0,0,0,0,1040,0,0,1040,0,2,0,2,6,2,400,0,0,0,0,0,0,0,93500,3,3,3,3,2,1,3,2,3,3,6,6,11,1945,0,0
738,72,10463,8,5,0,0,0,893,893,901,900,0,1801,0,2,1,3,8,3,800,0,116,0,0,0,0,0,239900,2,3,2,3,1,2,2,2,3,3,6,6,15,2000,0,0
739,60,10800,5,5,0,1200,0,0,1200,1200,0,0,1200,3,3,0,3,5,0,0,120,0,0,0,0,0,0,179000,3,3,2,2,3,2,3,3,3,3,1,6,5,1983,1,0
740,65,9313,7,5,0,0,0,864,864,864,864,0,1728,0,2,1,3,7,2,572,187,56,0,0,0,0,0,190000,2,3,2,3,1,2,2,3,3,3,6,6,17,1999,0,0
741,60,9600,5,7,0,0,0,264,264,768,664,0,1432,0,2,0,2,7,2,360,270,0,112,0,0,0,0,132000,3,2,4,4,1,2,3,2,3,2,6,6,6,1997,1,0
742,65,6768,6,8,0,832,0,80,912,912,0,0,912,1,1,0,3,5,1,288,168,0,0,0,0,0,0,142000,3,2,3,3,2,2,2,2,3,3,1,6,7,1991,1,0
743,65,8450,7,5,108,0,0,1349,1349,1349,0,0,1349,0,2,0,3,6,2,539,120,55,0,0,0,0,0,179000,3,3,2,3,1,2,3,3,3,3,6,6,13,1996,1,0
744,70,12886,5,6,0,444,0,76,520,1464,0,0,1464,0,2,0,3,6,2,480,302,0,0,0,100,0,0,175000,3,3,2,3,1,2,3,3,3,3,2,6,7,1994,1,0
745,41,5395,8,5,0,733,0,604,1337,1337,0,0,1337,1,2,0,2,5,2,462,96,0,70,168,0,0,0,180000,2,3,2,3,2,2,2,3,3,3,1,6,23,1988,0,0
746,75,8963,8,9,289,575,80,487,1142,1175,1540,0,2715,0,3,1,4,11,2,831,0,204,0,0,0,0,0,299800,1,2,3,2,1,2,2,3,3,3,1,2,14,1991,1,0
747,66,8795,7,5,0,300,0,652,952,980,1276,0,2256,0,2,1,4,8,2,554,224,54,0,0,0,0,0,236000,2,3,2,3,1,2,2,3,3,3,1,6,15,1995,0,0
748,65,11700,7,7,0,0,0,1240,1240,1320,1320,0,2640,0,1,1,4,8,4,864,181,0,386,0,0,0,0,265979,2,3,3,4,3,1,2,2,3,3,6,6,6,1998,1,0
749,59,10593,7,5,338,919,0,801,1720,1720,0,0,1720,1,2,0,3,7,2,527,240,56,154,0,0,0,0,260400,2,3,2,3,1,2,2,3,3,3,1,6,25,1991,0,0
750,50,8405,4,3,0,0,0,0,0,1088,441,0,1529,0,2,0,4,9,1,240,92,0,185,0,0,0,0,98000,3,3,3,3,3,1,3,2,3,3,3,6,5,1945,1,0
751,55,8800,4,7,0,0,0,576,576,792,348,0,1140,0,1,0,3,7,0,0,0,160,0,0,0,0,0,96500,3,3,3,4,2,2,3,2,4,3,6,6,6,1999,1,0
752,72,7750,7,5,0,0,0,660,660,660,660,0,1320,0,2,1,3,6,2,400,0,48,0,0,0,0,0,162000,2,3,2,3,1,2,2,2,3,3,6,6,15,1998,0,0
753,79,9236,6,5,0,1200,0,279,1479,1494,0,0,1494,1,2,0,3,6,2,576,168,27,0,0,0,0,0,217000,3,2,2,3,1,2,2,3,3,3,1,6,17,1992,0,0
754,80,10240,8,5,178,0,0,1030,1030,1038,1060,0,2098,0,2,1,3,8,3,878,192,52,0,0,0,0,0,275500,2,3,2,3,2,2,1,2,3,3,6,6,24,2000,0,0
755,61,7930,6,8,0,439,472,115,1026,1026,0,0,1026,1,1,0,3,5,2,440,171,48,0,0,0,0,0,156000,3,3,3,3,2,2,2,3,3,3,1,5,11,2000,1,0
756,34,3230,6,5,894,381,0,348,729,742,729,0,1471,0,2,1,3,6,2,440,0,24,0,0,0,0,0,172500,3,3,2,3,2,2,3,3,3,3,1,6,20,1994,0,0
757,68,10769,8,5,0,20,0,846,866,866,902,0,1768,0,2,1,3,7,2,578,144,105,0,0,0,0,0,212000,2,3,2,3,1,2,2,3,3,3,1,6,17,2002,0,0
758,70,11616,6,5,328,438,0,234,672,672,714,0,1386,0,2,1,3,6,2,440,335,0,0,0,0,0,0,158900,3,3,3,3,3,2,3,3,3,3,4,6,7,1973,0,0
759,24,2280,7,5,360,549,0,195,744,757,744,0,1501,0,2,1,3,6,2,440,0,0,0,0,0,0,0,179400,3,3,2,3,2,2,3,3,3,3,2,6,20,1994,0,0
760,65,12257,8,5,513,56,64,1198,1318,1328,1203,0,2531,0,2,1,4,9,3,752,222,98,0,0,0,0,0,290000,2,3,2,3,1,2,2,3,3,3,5,2,25,1990,0,0
761,70,9100,6,6,0,612,0,252,864,864,0,0,864,0,1,0,2,5,1,300,0,0,0,0,0,0,450,127500,3,3,3,3,1,2,3,3,1,1,4,6,11,1954,0,0
762,60,6911,5,5,0,405,0,740,1145,1301,0,0,1301,0,1,0,2,5,2,440,0,0,0,0,0,0,0,100000,3,3,3,3,3,2,4,2,3,3,5,6,4,1945,1,0
763,72,8640,7,5,0,24,0,732,756,764,783,0,1547,0,2,1,3,7,2,614,169,45,0,0,0,0,0,215200,3,3,2,3,1,2,2,2,3,3,1,6,20,2004,0,0
764,82,9430,8,5,673,1163,0,89,1252,1268,1097,0,2365,1,2,1,3,8,3,856,0,128,0,0,180,0,0,337000,2,3,2,3,1,2,2,2,3,3,1,6,25,1994,0,0
765,30,9549,8,5,0,437,1057,0,1494,1494,0,0,1494,1,1,1,2,6,2,481,0,30,0,0,216,0,0,270000,2,2,2,2,1,2,1,2,3,3,5,1,21,1991,1,0
766,75,14587,9,5,284,0,0,1498,1498,1506,0,0,1506,0,2,0,2,6,2,592,0,174,0,0,0,0,0,264132,2,3,2,3,1,2,1,2,3,3,6,6,20,2003,0,0
767,80,10421,7,5,42,394,0,586,980,980,734,0,1714,0,2,1,3,7,2,496,228,66,156,0,0,0,500,196500,3,3,2,3,3,2,3,3,3,3,1,6,14,1983,0,0
768,75,12508,6,7,0,660,0,323,983,983,767,0,1750,1,2,0,4,7,1,423,245,0,156,0,0,0,1300,160000,3,3,2,3,1,2,3,3,3,3,2,6,12,1980,1,0
769,70,9100,7,5,0,24,0,1836,1860,1836,0,0,1836,0,2,0,3,8,2,484,120,33,0,0,0,0,0,216837,2,3,2,3,1,2,2,2,3,3,1,6,17,2000,1,0
770,47,53504,8,5,603,1416,0,234,1650,1690,1589,0,3279,1,3,1,4,12,3,841,503,36,0,0,210,0,0,538000,1,3,2,3,1,2,1,2,3,3,2,6,23,1998,0,0
771,57,7252,5,5,0,685,0,173,858,858,0,0,858,1,1,0,2,5,2,576,120,0,0,0,0,0,0,134900,3,3,2,3,3,2,3,3,3,3,1,6,7,1977,0,0
772,67,8877,4,5,0,836,0,0,836,1220,0,0,1220,0,1,0,2,6,2,396,0,0,0,0,0,0,0,102000,3,3,4,4,3,2,3,3,3,3,5,6,5,1946,0,0
773,94,7819,6,5,0,422,127,480,1029,1117,0,0,1117,1,1,0,3,6,2,672,144,0,0,0,0,0,0,107000,3,3,3,3,3,2,3,3,3,3,2,3,5,1971,0,0
774,70,10150,5,5,1,456,0,456,912,912,0,0,912,0,1,0,2,5,1,275,0,0,0,0,0,0,0,114500,3,3,3,3,1,2,3,3,3,3,4,6,11,1953,0,0
775,110,14226,8,5,375,0,0,1935,1935,1973,0,0,1973,0,2,0,3,9,3,895,315,45,0,0,0,0,0,395000,2,3,2,3,2,2,2,2,3,3,6,6,24,2001,0,0
776,32,4500,6,5,320,866,0,338,1204,1204,0,0,1204,1,2,0,2,5,2,412,0,247,0,0,0,0,0,162000,3,3,1,3,1,2,3,2,3,3,1,6,12,1993,0,0
777,86,11210,7,5,240,20,0,1594,1614,1614,0,0,1614,0,2,0,3,7,3,865,144,59,0,0,0,0,0,221500,2,3,2,3,1,2,2,2,3,3,1,6,17,2001,1,0
778,100,13350,5,5,0,762,0,102,864,894,0,0,894,1,1,0,3,5,2,440,241,0,0,0,0,0,0,142500,3,3,3,3,3,2,3,4,3,3,2,6,7,1969,0,0
779,60,8400,5,5,320,0,0,0,0,2020,0,0,2020,0,2,0,4,10,2,630,0,0,0,0,0,0,0,144000,3,3,3,3,3,2,3,3,3,3,2,6,13,1972,0,0
780,78,10530,6,5,90,975,0,0,975,1004,0,0,1004,1,1,0,2,4,2,504,0,0,0,0,0,0,0,135000,3,3,2,3,3,2,3,3,3,3,1,6,12,1972,0,0
781,63,7875,7,5,38,0,0,1237,1237,1253,0,0,1253,0,2,0,3,6,2,402,220,21,0,0,0,0,0,176000,3,3,2,2,2,2,3,3,3,3,6,6,15,1991,1,0
782,65,7153,6,5,0,387,0,374,761,810,793,0,1603,0,2,1,3,7,2,484,0,124,0,0,0,0,0,175900,2,2,2,3,1,2,2,3,3,3,2,6,13,1987,0,0
783,67,16285,7,5,0,0,0,1413,1413,1430,0,0,1430,0,2,0,3,6,2,605,0,33,0,0,0,0,0,187100,2,3,2,3,1,2,2,3,3,3,6,6,17,1997,1,0
784,90,9101,5,6,104,1097,0,0,1097,1110,0,0,1110,1,1,0,1,4,2,602,303,30,0,0,0,0,0,165500,3,2,2,3,1,2,2,3,3,3,1,6,12,1973,0,0
785,35,6300,6,6,0,0,0,742,742,742,742,0,1484,0,2,0,3,9,0,0,0,291,134,0,0,0,0,128000,3,3,3,3,1,2,3,2,3,3,6,6,6,1996,1,0
786,73,9790,6,5,0,251,630,491,1372,1342,0,0,1342,0,2,0,3,7,2,457,0,0,0,0,197,0,0,161500,3,3,3,3,3,2,3,2,3,3,4,5,14,1962,0,0
787,60,10800,5,6,0,686,0,0,686,966,686,0,1652,1,2,0,4,7,1,416,0,0,196,0,0,0,1200,139000,3,2,4,3,3,2,3,2,3,3,5,6,6,1945,1,0
788,76,10142,7,5,0,656,0,300,956,956,1128,0,2084,1,2,1,4,8,2,618,0,45,0,0,0,0,0,233000,2,3,2,3,1,2,2,3,3,3,1,6,13,1999,0,0
789,50,6000,4,7,0,0,0,901,901,901,0,0,901,0,1,0,2,4,1,281,0,0,0,0,0,0,0,107900,3,3,3,3,1,2,3,2,4,3,6,6,6,1995,1,0
790,75,12205,6,8,157,568,0,264,832,976,1111,0,2087,0,2,1,5,9,2,444,133,168,0,0,0,0,0,187500,3,3,3,4,2,2,2,3,3,3,5,6,19,2002,1,0
791,43,3182,7,5,11,16,0,1129,1145,1145,0,0,1145,0,2,0,2,5,2,397,100,16,0,0,0,0,0,160200,2,3,2,3,1,2,2,2,3,3,1,6,16,2001,1,0
792,80,11333,6,5,0,539,0,490,1029,1062,0,0,1062,1,1,0,3,5,2,539,120,0,0,0,0,0,0,146800,3,3,2,3,3,2,3,3,3,3,2,6,12,1971,0,0
793,92,9920,7,5,0,862,0,255,1117,1127,886,0,2013,1,2,1,3,8,2,455,180,130,0,0,0,0,0,269790,2,3,2,3,1,2,3,3,3,3,1,6,25,1992,1,0
794,76,9158,8,5,140,0,0,1496,1496,1496,0,0,1496,0,2,0,3,7,2,474,168,130,0,0,0,0,0,225000,2,3,2,3,1,2,2,2,3,3,6,6,20,2002,0,0
795,85,10832,7,5,0,0,0,712,712,1086,809,0,1895,0,2,1,3,7,2,409,143,46,0,0,0,0,500,194500,2,3,2,3,1,2,2,3,3,3,6,6,15,1991,1,0
796,70,8400,6,6,130,0,0,650,650,888,676,0,1564,0,2,1,3,7,2,476,0,50,0,0,204,0,0,171000,3,3,2,3,3,2,3,3,3,3,6,6,13,1976,1,0
797,71,8197,6,5,148,0,0,660,660,1285,0,0,1285,0,1,1,3,7,2,528,138,0,0,0,0,0,0,143500,3,3,3,3,1,2,3,3,3,3,6,6,7,1972,0,0
798,57,7677,5,5,0,570,0,203,773,773,0,0,773,0,1,0,2,4,1,240,0,0,0,0,0,0,0,110000,3,3,3,3,2,2,3,3,3,3,3,6,11,1948,0,0
799,104,13518,9,5,860,0,0,1926,1926,1966,1174,0,3140,0,3,1,4,11,3,820,144,78,0,0,0,0,0,485000,1,3,1,3,1,2,1,2,3,3,6,6,24,2004,1,0
800,60,7200,5,7,252,569,0,162,731,981,787,0,1768,1,1,1,3,7,1,240,0,0,264,0,0,0,0,175000,3,3,2,3,1,2,2,3,3,3,2,6,9,1945,1,0
801,79,12798,6,5,0,462,0,154,616,616,1072,0,1688,1,2,1,4,8,2,603,403,114,185,0,0,0,400,200000,3,3,2,3,2,2,2,3,3,3,1,6,19,1992,0,0
802,40,4800,4,7,0,197,0,999,1196,1196,0,0,1196,1,1,0,2,5,2,440,0,0,0,0,0,0,0,109900,3,3,3,3,1,2,3,2,3,3,5,6,2,1985,1,0
803,63,8199,7,5,0,648,0,80,728,728,728,0,1456,1,2,1,3,7,2,410,36,18,0,0,0,0,0,189000,2,3,2,3,1,2,2,2,3,3,1,6,17,2000,0,0
804,107,13891,9,5,424,0,0,1734,1734,1734,1088,0,2822,0,3,1,4,12,3,1020,52,170,0,0,192,0,0,582933,1,3,1,3,1,2,1,2,3,3,6,6,24,2004,1,0
805,75,9000,5,5,0,812,0,124,936,1128,0,0,1128,0,1,0,2,5,1,286,0,0,0,0,0,0,0,118000,3,3,3,3,3,2,3,3,3,3,5,6,11,1949,0,0
806,91,12274,7,5,256,0,0,1417,1417,1428,0,0,1428,0,2,0,3,6,2,554,0,60,0,0,0,0,0,227680,2,3,2,3,1,2,1,2,3,3,6,6,20,2003,0,0
807,75,9750,5,5,0,400,480,100,980,980,0,0,980,0,2,0,3,6,1,384,68,0,0,0,0,0,0,135500,3,3,3,3,2,2,3,5,3,3,2,4,11,1962,0,0
808,144,21384,5,6,0,1309,0,15,1324,1072,504,0,1576,2,1,1,3,6,2,528,0,312,0,0,0,0,0,223500,3,3,3,3,1,2,2,3,3,3,1,6,4,1999,1,0
809,85,13400,5,5,1047,516,128,380,1024,1086,0,0,1086,1,1,0,3,6,2,484,0,0,0,0,0,0,0,159950,3,3,3,3,3,2,3,2,3,3,2,3,11,1961,0,0
810,90,8100,5,5,0,0,0,849,849,1075,1063,0,2138,0,2,0,2,11,2,360,40,156,0,0,0,0,0,106000,3,3,3,3,3,1,3,2,4,5,6,6,6,1960,1,0
811,78,10140,6,6,99,663,377,0,1040,1309,0,0,1309,1,1,1,3,5,2,484,265,0,0,0,0,648,0,181000,3,3,3,3,4,2,2,4,3,3,2,5,14,1994,1,1
812,37,4438,6,5,169,662,0,186,848,848,0,0,848,1,1,0,1,4,2,420,140,0,0,0,0,0,0,144500,2,3,2,3,1,2,2,2,3,3,1,6,17,1999,0,0
813,66,8712,5,5,0,0,0,540,540,1044,0,0,1044,0,1,0,2,4,2,504,0,0,0,0,0,0,54,55993,4,3,3,3,3,1,4,3,3,3,6,6,2,1947,0,0
814,75,9750,6,6,243,608,0,834,1442,1442,0,0,1442,0,1,1,4,7,1,301,0,0,275,0,0,0,500,157900,3,3,3,3,2,2,3,2,3,3,4,6,11,1953,0,0
815,45,8248,5,7,0,0,0,686,686,686,564,0,1250,0,1,1,3,7,1,280,207,0,96,0,0,0,0,116000,3,3,3,3,2,2,4,2,3,3,6,6,5,1945,1,0
816,48,12137,7,5,442,0,0,1649,1649,1661,0,0,1661,0,2,0,3,6,2,598,0,34,0,0,0,0,0,224900,3,3,2,3,1,2,2,2,3,3,6,6,17,1993,0,0
817,78,11425,5,6,0,486,0,522,1008,1008,0,0,1008,0,1,0,2,4,1,275,0,0,120,0,0,0,0,137000,3,3,3,3,2,2,3,2,3,3,3,6,11,1949,0,0
818,75,13265,8,5,148,1218,0,350,1568,1689,0,0,1689,1,2,0,3,7,3,857,150,59,0,0,0,0,0,271000,2,3,2,3,1,2,2,2,3,3,1,6,12,1997,0,0
819,80,8816,6,7,80,504,0,506,1010,1052,0,0,1052,1,1,0,3,6,2,440,0,0,0,0,0,0,0,155000,3,3,3,3,2,2,3,2,3,3,1,6,19,1966,0,0
820,44,6371,7,5,128,733,0,625,1358,1358,0,0,1358,1,2,0,2,6,2,484,192,35,0,0,0,0,0,224000,2,3,2,3,1,2,2,2,3,3,1,6,24,2005,1,0
821,72,7226,7,5,0,0,0,798,798,798,842,0,1640,0,2,1,3,6,2,595,0,45,0,0,0,0,0,183000,2,3,2,3,1,2,2,3,3,3,6,6,17,1998,0,0
822,60,6000,4,4,0,0,0,936,936,936,0,0,936,0,1,0,2,4,2,576,0,32,112,0,0,0,0,93000,4,3,4,3,3,1,3,2,3,3,6,6,6,1948,0,0
823,63,12394,7,5,0,0,0,847,847,847,886,0,1733,0,2,1,3,7,2,433,100,48,0,0,0,0,0,225000,2,3,2,3,1,2,2,2,3,3,6,6,15,1998,0,0
824,60,9900,6,7,0,0,0,778,778,944,545,0,1489,0,2,0,3,7,1,240,335,0,0,0,0,0,0,139500,3,3,3,3,3,2,3,2,3,3,6,6,9,1945,1,0
825,81,11216,8,5,0,0,0,1489,1489,1489,0,0,1489,0,2,0,3,7,2,776,0,140,0,0,0,0,0,232600,2,3,2,2,1,2,2,2,3,3,6,6,20,2001,0,0
826,114,14803,10,5,816,1636,0,442,2078,2084,0,0,2084,1,2,0,2,7,3,1220,188,45,0,0,0,0,0,385000,1,3,1,3,1,2,1,2,3,3,1,6,24,2003,1,0
827,50,6130,5,6,0,784,0,0,784,784,0,0,784,1,1,0,2,5,0,0,0,0,116,0,0,0,0,109500,3,3,3,3,2,2,2,2,3,3,2,6,4,1945,1,0
828,65,8529,7,5,0,20,0,1434,1454,1434,0,0,1434,0,2,0,3,6,2,527,290,39,0,0,0,0,0,189000,2,3,2,3,1,2,2,3,3,3,1,6,13,1996,0,0
829,75,28698,5,5,0,249,764,0,1013,1160,966,0,2126,0,2,1,3,7,2,538,486,0,0,0,225,0,0,185000,3,3,3,2,3,2,3,3,3,3,5,2,19,1962,0,0
830,24,2544,7,5,0,0,0,600,600,520,623,80,1223,0,2,1,2,4,2,480,0,166,0,0,0,0,0,147400,2,3,2,3,1,2,2,3,3,3,6,6,20,2000,0,0
831,80,11900,6,5,387,1040,0,352,1392,1392,0,0,1392,1,1,1,3,6,2,458,0,0,0,0,192,0,0,166000,3,3,3,3,3,2,3,2,3,3,4,6,11,1952,0,0
832,30,3180,7,5,0,0,0,600,600,520,600,80,1200,0,2,1,2,4,2,480,0,166,0,0,0,0,0,151000,3,3,2,3,1,2,2,3,3,3,6,6,20,2000,0,0
833,44,9548,7,6,223,483,0,458,941,941,888,0,1829,1,2,1,3,7,2,613,192,39,0,0,0,0,0,237000,2,3,2,3,1,2,2,3,3,3,1,6,17,1998,0,0
834,100,10004,6,6,180,196,345,975,1516,1516,0,0,1516,0,1,1,3,6,2,472,0,0,0,0,152,0,0,167000,3,3,3,3,3,2,3,2,3,3,4,3,11,1959,0,0
835,75,7875,5,6,136,572,0,572,1144,1144,0,0,1144,1,1,0,3,6,2,456,0,0,0,0,0,0,0,139950,3,3,3,3,2,2,3,2,3,3,4,6,11,1956,0,0
836,60,9600,4,7,0,442,0,625,1067,1067,0,0,1067,0,2,0,2,4,2,436,290,0,0,0,0,0,0,128000,3,3,2,3,3,2,2,4,3,3,3,6,7,1990,1,0
837,90,8100,5,6,0,338,0,1221,1559,1559,0,0,1559,1,1,0,2,5,2,812,0,116,230,0,0,0,0,153500,3,3,3,3,2,2,3,2,3,3,4,6,6,1968,1,0
838,21,1680,6,5,158,330,0,153,483,483,504,0,987,1,1,1,2,5,1,264,0,0,0,0,0,0,0,100000,3,3,3,3,3,2,3,3,3,3,3,6,3,1968,0,0
839,75,9525,5,6,0,0,0,1099,1099,1099,0,0,1099,0,1,1,3,6,1,352,278,0,0,0,0,0,0,144000,3,3,2,3,1,2,2,3,3,3,6,6,17,2001,1,0
840,70,11767,5,6,0,352,0,416,768,768,432,0,1200,0,1,0,3,6,1,240,0,0,0,0,0,0,0,130500,3,3,3,3,1,2,3,2,3,3,3,6,5,1990,1,0
841,66,12155,6,8,0,156,0,516,672,810,672,0,1482,0,2,0,4,7,1,400,0,0,254,0,0,0,0,140000,3,3,3,3,3,1,4,2,3,3,3,6,9,1945,1,0
842,60,10440,5,8,0,0,0,650,650,958,581,0,1539,0,2,0,3,8,2,686,70,78,68,0,0,0,0,157500,3,3,3,3,2,2,2,5,2,3,6,6,6,1997,1,0
843,82,9020,6,7,183,312,539,276,1127,1165,0,0,1165,1,1,1,3,6,2,490,0,129,0,0,0,0,0,174900,3,3,3,3,3,2,3,3,2,2,4,2,11,1961,0,0
844,80,8000,5,4,0,0,0,1800,1800,1800,0,0,1800,0,2,0,6,10,0,0,0,0,0,0,0,0,0,141000,3,3,3,3,1,1,3,2,3,3,6,6,11,1956,0,0
845,100,12665,5,8,0,0,0,876,876,876,540,0,1416,0,1,1,4,7,3,720,418,0,194,0,0,0,0,153900,3,3,3,3,2,2,3,2,3,3,6,6,6,1945,1,0
846,74,16647,5,5,0,1390,0,0,1390,1701,0,0,1701,1,2,0,3,6,2,611,0,0,0,0,0,0,0,171000,3,3,2,3,3,2,3,3,3,3,2,6,7,1976,1,0
847,75,9317,7,5,137,513,0,227,740,1006,769,0,1775,1,2,1,3,7,2,425,234,72,192,0,0,0,0,213000,2,3,2,3,1,2,2,3,3,3,2,6,13,1988,0,0
848,36,15523,5,6,0,460,0,404,864,864,0,0,864,1,1,0,3,5,1,338,0,0,0,0,0,0,0,133500,3,3,3,3,1,2,3,4,3,3,3,6,17,1967,0,0
849,75,45600,6,8,0,0,0,907,907,1307,1051,0,2358,0,3,0,5,10,2,360,486,40,0,0,175,0,0,240000,3,3,3,3,3,2,3,2,4,3,6,6,19,1992,1,0
850,80,9600,6,7,360,0,0,528,528,1094,761,0,1855,0,2,1,3,7,2,512,113,100,0,0,0,0,0,187000,2,2,3,3,1,2,3,3,3,3,6,6,21,1989,1,0
